gene,count,prevalence,product
yfcJ_1,17,0.0019760548645821226,putative MFS-type transporter YfcJ
cbh_3,17,0.0019760548645821226,Choloylglycine hydrolase
pucJ,17,0.0019760548645821226,Uric acid permease PucJ
aviRb,17,0.0019760548645821226,23S rRNA (uridine(2479)-2'-O)-methyltransferase
mreC_1,17,0.0019760548645821226,Cell shape-determining protein MreC
mreC_2,17,0.0019760548645821226,Cell shape-determining protein MreC
dps_5,17,0.0019760548645821226,DNA protection during starvation protein
bglC,17,0.0019760548645821226,Aryl-phospho-beta-D-glucosidase BglC
apaH,17,0.0019760548645821226,"Bis(5'-nucleosyl)-tetraphosphatase, symmetrical"
uvrB_3,17,0.0019760548645821226,UvrABC system protein B
tmk_1,17,0.0019760548645821226,Thymidylate kinase
sboA_2,17,0.0019760548645821226,Subtilosin-A
sboA_1,17,0.0019760548645821226,Subtilosin-A
nikA,17,0.0019760548645821226,Nickel-binding periplasmic protein
ygjI_1,17,0.0019760548645821226,Inner membrane transporter YgjI
ygjI_2,17,0.0019760548645821226,Inner membrane transporter YgjI
prgT_4,17,0.0019760548645821226,Putative regulatory protein PrgT
rfbX_1,17,0.0019760548645821226,Putative O-antigen transporter
metN,17,0.0019760548645821226,Methionine import ATP-binding protein MetN
recD,17,0.0019760548645821226,RecBCD enzyme subunit RecD
murQ_3,17,0.0019760548645821226,N-acetylmuramic acid 6-phosphate etherase
vanT,17,0.0019760548645821226,Serine/alanine racemase
rfbX_2,17,0.0019760548645821226,Putative O-antigen transporter
tmk_2,17,0.0019760548645821226,Thymidylate kinase
nrdH_1,16,0.0018598163431361153,Glutaredoxin-like protein NrdH
hxlR_2,16,0.0018598163431361153,HTH-type transcriptional activator HxlR
nisB,16,0.0018598163431361153,Nisin biosynthesis protein NisB
tarF_1,16,0.0018598163431361153,Teichoic acid glycerol-phosphate transferase
pepC_1,16,0.0018598163431361153,Aminopeptidase C
ndoA_3,16,0.0018598163431361153,Endoribonuclease EndoA
hmrR,16,0.0018598163431361153,HTH-type transcriptional regulator HmrR
soxS,16,0.0018598163431361153,Regulatory protein SoxS
pqqE,16,0.0018598163431361153,PqqA peptide cyclase
ebrA,16,0.0018598163431361153,Multidrug resistance protein EbrA
tarF_2,16,0.0018598163431361153,Teichoic acid poly(glycerol phosphate) polymerase
rho_1,16,0.0018598163431361153,Transcription termination factor Rho
cheB,16,0.0018598163431361153,Protein-glutamate methylesterase/protein-glutamine glutaminase
opuCC_1,16,0.0018598163431361153,Glycine betaine/carnitine/choline-binding protein OpuCC
recA_2,16,0.0018598163431361153,Protein RecA
recA_1,16,0.0018598163431361153,Protein RecA
dap_2,16,0.0018598163431361153,D-aminopeptidase
dap_1,16,0.0018598163431361153,D-aminopeptidase
kptA,16,0.0018598163431361153,putative RNA 2'-phosphotransferase
pgaC,16,0.0018598163431361153,"Poly-beta-1,6-N-acetyl-D-glucosamine synthase"
hxlR_1,16,0.0018598163431361153,HTH-type transcriptional activator HxlR
gbpA_1,16,0.0018598163431361153,GlcNAc-binding protein A
gbpA_2,16,0.0018598163431361153,GlcNAc-binding protein A
adhT,16,0.0018598163431361153,Alcohol dehydrogenase
golD,16,0.0018598163431361153,NAD-dependent glycerol dehydrogenase
soj_8,16,0.0018598163431361153,Sporulation initiation inhibitor protein Soj
opuCC_2,16,0.0018598163431361153,Glycine betaine/carnitine/choline-binding protein OpuCC
pyrDB_1,16,0.0018598163431361153,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit"
nrdH_2,16,0.0018598163431361153,Glutaredoxin-like protein NrdH
pyrDB_2,16,0.0018598163431361153,"Dihydroorotate dehydrogenase B (NAD(+)), catalytic subunit"
idi,16,0.0018598163431361153,Isopentenyl-diphosphate Delta-isomerase
pepC_2,16,0.0018598163431361153,Aminopeptidase C
rho_2,16,0.0018598163431361153,Transcription termination factor Rho
aacA-aphD_2,15,0.0017435778216901082,Bifunctional AAC/APH
ydhK_1,15,0.0017435778216901082,putative protein YdhK
ycjP,15,0.0017435778216901082,Inner membrane ABC transporter permease protein YcjP
oxyR_2,15,0.0017435778216901082,Hydrogen peroxide-inducible genes activator
pyrDA_1,15,0.0017435778216901082,Dihydroorotate dehydrogenase A (fumarate)
oxyR_1,15,0.0017435778216901082,Hydrogen peroxide-inducible genes activator
cfr,15,0.0017435778216901082,Ribosomal RNA large subunit methyltransferase Cfr
epmA,15,0.0017435778216901082,Elongation factor P--(R)-beta-lysine ligase
pyrDA_2,15,0.0017435778216901082,Dihydroorotate dehydrogenase A (fumarate)
arnC_6,15,0.0017435778216901082,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
rhaB_2,15,0.0017435778216901082,L-Rhamnulokinase
aacA-aphD_1,15,0.0017435778216901082,Bifunctional AAC/APH
rhaB_1,15,0.0017435778216901082,Rhamnulokinase
yiaJ,15,0.0017435778216901082,DNA-binding transcriptional repressor YiaJ
phr,15,0.0017435778216901082,Deoxyribodipyrimidine photo-lyase
ebgA_1,15,0.0017435778216901082,Evolved beta-galactosidase subunit alpha
ebgA_2,15,0.0017435778216901082,Evolved beta-galactosidase subunit alpha
manY,15,0.0017435778216901082,PTS system mannose-specific EIIC component
ydhK_2,15,0.0017435778216901082,putative protein YdhK
tagU_7,15,0.0017435778216901082,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
rnhA_1,15,0.0017435778216901082,Ribonuclease H
tag_3,15,0.0017435778216901082,DNA-3-methyladenine glycosylase 1
hcxA_3,15,0.0017435778216901082,Hydroxycarboxylate dehydrogenase A
rnhA_2,15,0.0017435778216901082,14.7 kDa ribonuclease H-like protein
pncB2_2,15,0.0017435778216901082,Nicotinate phosphoribosyltransferase pncB2
pncB2_1,15,0.0017435778216901082,Nicotinate phosphoribosyltransferase pncB2
pppA,15,0.0017435778216901082,Prepilin peptidase PppA
cmpC,15,0.0017435778216901082,Bicarbonate transport ATP-binding protein CmpC
mutL_2,15,0.0017435778216901082,DNA mismatch repair protein MutL
cat_2,15,0.0017435778216901082,Chloramphenicol acetyltransferase
cat_1,15,0.0017435778216901082,Chloramphenicol acetyltransferase
mutL_1,15,0.0017435778216901082,DNA mismatch repair protein MutL
feoB_1,14,0.0016273393002441008,Fe(2+) transporter FeoB
truB_2,14,0.0016273393002441008,tRNA pseudouridine synthase B
truB_1,14,0.0016273393002441008,tRNA pseudouridine synthase B
feoB_2,14,0.0016273393002441008,Fe(2+) transporter FeoB
nox_1,14,0.0016273393002441008,NADH oxidase
galT_3,14,0.0016273393002441008,Galactose-1-phosphate uridylyltransferase
trxA_2,14,0.0016273393002441008,Thioredoxin
lutB_1,14,0.0016273393002441008,Lactate utilization protein B
bcrB_2,14,0.0016273393002441008,Bacitracin transport permease protein BcrB
lutB_2,14,0.0016273393002441008,Lactate utilization protein B
fadR,14,0.0016273393002441008,Fatty acid metabolism regulator protein
manX_10,14,0.0016273393002441008,PTS system mannose-specific EIIAB component
sorM,14,0.0016273393002441008,PTS system sorbose-specific EIID component
ecsA_1,14,0.0016273393002441008,ABC-type transporter ATP-binding protein EcsA
nox_2,14,0.0016273393002441008,NADH oxidase
amiC,14,0.0016273393002441008,Putative amidase AmiC
deoD_2,14,0.0016273393002441008,Purine nucleoside phosphorylase DeoD-type
tyrC,14,0.0016273393002441008,Cyclohexadienyl dehydrogenase
nnrD_1,14,0.0016273393002441008,ADP-dependent (S)-NAD(P)H-hydrate dehydratase
bcrB_1,14,0.0016273393002441008,Bacitracin transport permease protein BcrB
hxlR_3,14,0.0016273393002441008,HTH-type transcriptional activator HxlR
lysN,14,0.0016273393002441008,2-aminoadipate transaminase
ydeN,14,0.0016273393002441008,Putative hydrolase YdeN
larA_2,14,0.0016273393002441008,Lactate racemase
ecsA_2,14,0.0016273393002441008,ABC-type transporter ATP-binding protein EcsA
dgaF_3,14,0.0016273393002441008,2-dehydro-3-deoxy-phosphogluconate aldolase
rihB,14,0.0016273393002441008,Pyrimidine-specific ribonucleoside hydrolase RihB
gmuE_2,14,0.0016273393002441008,Putative fructokinase
gmuE_1,14,0.0016273393002441008,Putative fructokinase
lacX_3,14,0.0016273393002441008,"Protein LacX, plasmid"
opuCB_1,14,0.0016273393002441008,Carnitine transport permease protein OpuCB
larA_1,14,0.0016273393002441008,Lactate racemase
trxA_1,14,0.0016273393002441008,Thioredoxin
nnrD_2,14,0.0016273393002441008,ADP-dependent (S)-NAD(P)H-hydrate dehydratase
deoD_1,14,0.0016273393002441008,Purine nucleoside phosphorylase DeoD-type
queH,14,0.0016273393002441008,Epoxyqueuosine reductase QueH
opuCB_2,14,0.0016273393002441008,Carnitine transport permease protein OpuCB
argF,14,0.0016273393002441008,Ornithine carbamoyltransferase
oppB_1,14,0.0016273393002441008,Oligopeptide transport system permease protein OppB
oppB_2,14,0.0016273393002441008,Oligopeptide transport system permease protein OppB
cfa_2,13,0.0015111007787980938,Cyclopropane-fatty-acyl-phospholipid synthase
tet(W),13,0.0015111007787980938,tetracycline resistance ribosomal protection protein Tet(W)
dcm,13,0.0015111007787980938,DNA-cytosine methyltransferase
ccmK2,13,0.0015111007787980938,Carbon dioxide-concentrating mechanism protein CcmK
moaC_1,13,0.0015111007787980938,Cyclic pyranopterin monophosphate synthase
gutB,13,0.0015111007787980938,Sorbitol dehydrogenase
ftsA_2,13,0.0015111007787980938,Cell division protein FtsA
ftsA_1,13,0.0015111007787980938,Cell division protein FtsA
trpS2_2,13,0.0015111007787980938,Tryptophan--tRNA ligase 2
hisB,13,0.0015111007787980938,Histidine biosynthesis bifunctional protein HisB
yclN_1,13,0.0015111007787980938,Petrobactin import system permease protein YclN
gltC,13,0.0015111007787980938,HTH-type transcriptional regulator GltC
folE_2,13,0.0015111007787980938,GTP cyclohydrolase 1
yghA_2,13,0.0015111007787980938,putative oxidoreductase YghA
hin_5,13,0.0015111007787980938,DNA-invertase hin
yghA_1,13,0.0015111007787980938,putative oxidoreductase YghA
yclN_2,13,0.0015111007787980938,Petrobactin import system permease protein YclN
trpS2_1,13,0.0015111007787980938,Tryptophan--tRNA ligase 2
ycaM_1,13,0.0015111007787980938,Inner membrane transporter YcaM
ansA_2,13,0.0015111007787980938,putative L-asparaginase
ansA_1,13,0.0015111007787980938,putative L-asparaginase
moaC_2,13,0.0015111007787980938,Cyclic pyranopterin monophosphate synthase
ycaM_2,13,0.0015111007787980938,Inner membrane transporter YcaM
hxlR_4,13,0.0015111007787980938,HTH-type transcriptional activator HxlR
gtfA_3,13,0.0015111007787980938,Sucrose phosphorylase
sipW,13,0.0015111007787980938,Signal peptidase I W
hepA,13,0.0015111007787980938,Heterocyst differentiation ATP-binding protein HepA
hcaR,13,0.0015111007787980938,Hca operon transcriptional activator HcaR
folE_1,13,0.0015111007787980938,GTP cyclohydrolase 1
vsr,13,0.0015111007787980938,Very short patch repair protein
qacA,13,0.0015111007787980938,Antiseptic resistance protein
nikB,13,0.0015111007787980938,Nickel import system permease protein NikB
haeIIIM_3,13,0.0015111007787980938,Modification methylase HaeIII
prmA_1,13,0.0015111007787980938,Ribosomal protein L11 methyltransferase
prmA_2,13,0.0015111007787980938,Ribosomal protein L11 methyltransferase
murB_3,13,0.0015111007787980938,UDP-N-acetylenolpyruvoylglucosamine reductase
cfa_1,13,0.0015111007787980938,Cyclopropane-fatty-acyl-phospholipid synthase
czcD,13,0.0015111007787980938,"Cadmium, cobalt and zinc/H(+)-K(+) antiporter"
glxK,13,0.0015111007787980938,Glycerate 3-kinase
allE_1,13,0.0015111007787980938,(S)-ureidoglycine aminohydrolase
allE_2,13,0.0015111007787980938,(S)-ureidoglycine aminohydrolase
cdaR,12,0.0013948622573520864,CdaA regulatory protein CdaR
czcR,12,0.0013948622573520864,Transcriptional activator protein CzcR
blaI,12,0.0013948622573520864,Penicillinase repressor
lspA_1,12,0.0013948622573520864,Lipoprotein signal peptidase
lspA_2,12,0.0013948622573520864,Lipoprotein signal peptidase
bceA_3,12,0.0013948622573520864,Bacitracin export ATP-binding protein BceA
gatY,12,0.0013948622573520864,"D-tagatose-1,6-bisphosphate aldolase subunit GatY"
adhR_2,12,0.0013948622573520864,HTH-type transcriptional regulator AdhR
npr,12,0.0013948622573520864,NADH peroxidase
tam,12,0.0013948622573520864,Trans-aconitate 2-methyltransferase
nikC,12,0.0013948622573520864,Nickel import system permease protein NikC
yafP,12,0.0013948622573520864,putative N-acetyltransferase YafP
yidA,12,0.0013948622573520864,Sugar phosphatase YidA
polC,12,0.0013948622573520864,DNA polymerase III PolC-type
gmuA,12,0.0013948622573520864,PTS system oligo-beta-mannoside-specific EIIA component
sorB,12,0.0013948622573520864,PTS system sorbose-specific EIIB component
larMN_1,12,0.0013948622573520864,putative fused nickel transport protein LarMN
opuAA,12,0.0013948622573520864,Glycine betaine transport ATP-binding protein OpuAA
dapE,12,0.0013948622573520864,putative succinyl-diaminopimelate desuccinylase
argE,12,0.0013948622573520864,Acetylornithine deacetylase
recJ,12,0.0013948622573520864,Single-stranded-DNA-specific exonuclease RecJ
adhE_4,12,0.0013948622573520864,Aldehyde-alcohol dehydrogenase
buk,12,0.0013948622573520864,butyrate kinase
larMN_2,12,0.0013948622573520864,putative fused nickel transport protein LarMN
mccF,12,0.0013948622573520864,Microcin C7 self-immunity protein MccF
RBKS_2,12,0.0013948622573520864,Ribokinase
RBKS_1,12,0.0013948622573520864,Ribokinase
pepS_1,12,0.0013948622573520864,Aminopeptidase PepS
yfdH,12,0.0013948622573520864,Prophage bactoprenol glucosyl transferase
pepS_2,12,0.0013948622573520864,Aminopeptidase PepS
adhR_1,12,0.0013948622573520864,HTH-type transcriptional regulator AdhR
sorB_6,11,0.0012786237359060793,PTS system sorbose-specific EIIB component
virD4,11,0.0012786237359060793,Protein VirD4
purF_2,11,0.0012786237359060793,Amidophosphoribosyltransferase
fdhA,11,0.0012786237359060793,Glutathione-independent formaldehyde dehydrogenase
trmH,11,0.0012786237359060793,tRNA (guanosine(18)-2'-O)-methyltransferase
aqpZ2,11,0.0012786237359060793,Aquaporin Z 2
bmr3_2,11,0.0012786237359060793,Multidrug resistance protein 3
pucK_2,11,0.0012786237359060793,Uric acid permease PucK
rsmC,11,0.0012786237359060793,Ribosomal RNA small subunit methyltransferase C
yjhB,11,0.0012786237359060793,Putative metabolite transport protein YjhB
yidK_2,11,0.0012786237359060793,putative symporter YidK
bmr3_1,11,0.0012786237359060793,Multidrug resistance protein 3
mgtB_2,11,0.0012786237359060793,"Magnesium-transporting ATPase, P-type 1"
iolC_3,11,0.0012786237359060793,5-dehydro-2-deoxygluconokinase
resE,11,0.0012786237359060793,Sensor histidine kinase ResE
msbA_1,11,0.0012786237359060793,Lipid A export ATP-binding/permease protein MsbA
msbA_2,11,0.0012786237359060793,Lipid A export ATP-binding/permease protein MsbA
mntR_2,11,0.0012786237359060793,HTH-type transcriptional regulator MntR
nmoA,11,0.0012786237359060793,Nitronate monooxygenase
rlmI_2,11,0.0012786237359060793,Ribosomal RNA large subunit methyltransferase I
mntR_1,11,0.0012786237359060793,Transcriptional regulator MntR
nisI,11,0.0012786237359060793,Nisin immunity protein
yfnB,11,0.0012786237359060793,Putative HAD-hydrolase YfnB
epsH,11,0.0012786237359060793,Putative glycosyltransferase EpsH
yidK_1,11,0.0012786237359060793,putative symporter YidK
apt_3,11,0.0012786237359060793,Adenine phosphoribosyltransferase
rlmI_1,11,0.0012786237359060793,Ribosomal RNA large subunit methyltransferase I
dlsT,11,0.0012786237359060793,Serine transporter
nisC,11,0.0012786237359060793,Nisin biosynthesis protein NisC
pezA,11,0.0012786237359060793,Antitoxin PezA
pezT,11,0.0012786237359060793,Toxin PezT
rex_3,11,0.0012786237359060793,Redox-sensing transcriptional repressor Rex
ermC,11,0.0012786237359060793,rRNA adenine N-6-methyltransferase
siaM,11,0.0012786237359060793,Sialic acid TRAP transporter large permease protein SiaM
sdhB_2,11,0.0012786237359060793,"L-serine dehydratase, beta chain"
sdhB_1,11,0.0012786237359060793,"L-serine dehydratase, beta chain"
dnaJ_2,11,0.0012786237359060793,Chaperone protein DnaJ
mutS_1,11,0.0012786237359060793,DNA mismatch repair protein MutS
mutS_2,11,0.0012786237359060793,DNA mismatch repair protein MutS
pld1,11,0.0012786237359060793,Pyridoxal 4-dehydrogenase
dnaJ_1,11,0.0012786237359060793,Chaperone protein DnaJ
purF_1,11,0.0012786237359060793,Amidophosphoribosyltransferase
mrdB_1,11,0.0012786237359060793,Peptidoglycan glycosyltransferase MrdB
repD_1,11,0.0012786237359060793,Replication initiation protein
ettA_1,11,0.0012786237359060793,Energy-dependent translational throttle protein EttA
repD_2,11,0.0012786237359060793,Replication initiation protein
sacA,11,0.0012786237359060793,Sucrose-6-phosphate hydrolase
ettA_2,11,0.0012786237359060793,Energy-dependent translational throttle protein EttA
nhaC_3,11,0.0012786237359060793,Na(+)/H(+) antiporter NhaC
mgtB_1,11,0.0012786237359060793,"Magnesium-transporting ATPase, P-type 1"
hsdR_2,11,0.0012786237359060793,Type-1 restriction enzyme R protein
sfp,11,0.0012786237359060793,4'-phosphopantetheinyl transferase Sfp
yclQ_2,11,0.0012786237359060793,Petrobactin-binding protein YclQ
yclQ_1,11,0.0012786237359060793,Petrobactin-binding protein YclQ
hsdR_1,11,0.0012786237359060793,Type-1 restriction enzyme R protein
pucK_1,11,0.0012786237359060793,Uric acid permease PucK
esxA_3,11,0.0012786237359060793,Type VII secretion system extracellular protein A
mrdB_2,11,0.0012786237359060793,Peptidoglycan glycosyltransferase MrdB
bla,10,0.001162385214460072,Beta-lactamase TEM
yfnB_3,10,0.001162385214460072,Putative HAD-hydrolase YfnB
ecfT_4,10,0.001162385214460072,Energy-coupling factor transporter transmembrane protein EcfT
potH,10,0.001162385214460072,Putrescine transport system permease protein PotH
uppP_3,10,0.001162385214460072,Undecaprenyl-diphosphatase
garB,10,0.001162385214460072,Glutathione amide reductase
uup,10,0.001162385214460072,ABC transporter ATP-binding protein uup
tetR,10,0.001162385214460072,Tetracycline repressor protein class A from transposon 1721
macB,10,0.001162385214460072,Macrolide export ATP-binding/permease protein MacB
msrA2,10,0.001162385214460072,Peptide methionine sulfoxide reductase MsrA 2
clpB_1,10,0.001162385214460072,Chaperone protein ClpB
sbnD_2,10,0.001162385214460072,Staphyloferrin B transporter
tmrB_2,10,0.001162385214460072,Tunicamycin resistance protein
bin3_9,10,0.001162385214460072,Putative transposon Tn552 DNA-invertase bin3
sbnD_1,10,0.001162385214460072,Staphyloferrin B transporter
gph_5,10,0.001162385214460072,Phosphoglycolate phosphatase
pepV,10,0.001162385214460072,Beta-Ala-Xaa dipeptidase
mepM,10,0.001162385214460072,Murein DD-endopeptidase MepM
mshA_2,10,0.001162385214460072,D-inositol-3-phosphate glycosyltransferase
appA,10,0.001162385214460072,Oligopeptide-binding protein AppA
acm,10,0.001162385214460072,Lysozyme M1
xerH,10,0.001162385214460072,Tyrosine recombinase XerH
cobB_1,10,0.001162385214460072,NAD-dependent protein deacetylase
aroC_1,10,0.001162385214460072,Chorismate synthase
ltaS1_3,10,0.001162385214460072,Lipoteichoic acid synthase 1
aroC_2,10,0.001162385214460072,Chorismate synthase
oppF,10,0.001162385214460072,Oligopeptide transport ATP-binding protein OppF
cobB_2,10,0.001162385214460072,NAD-dependent protein deacetylase
uvrA,10,0.001162385214460072,UvrABC system protein A
mshA_1,10,0.001162385214460072,D-inositol-3-phosphate glycosyltransferase
clpB_2,10,0.001162385214460072,Chaperone protein ClpB
gsiA,10,0.001162385214460072,Glutathione import ATP-binding protein GsiA
inlI,10,0.001162385214460072,Internalin I
gbuC,10,0.001162385214460072,Glycine betaine/carnitine transport binding protein GbuC
licA_3,10,0.001162385214460072,Lichenan-specific phosphotransferase enzyme IIA component
dgaE_3,10,0.001162385214460072,D-glucosaminate-6-phosphate ammonia lyase
silP_1,10,0.001162385214460072,Silver exporting P-type ATPase
silP_2,10,0.001162385214460072,Silver exporting P-type ATPase
tmrB_1,10,0.001162385214460072,Tunicamycin resistance protein
sorD,10,0.001162385214460072,PTS system sorbose-specific EIID component
arlS,10,0.001162385214460072,Signal transduction histidine-protein kinase ArlS
cysL_3,10,0.001162385214460072,HTH-type transcriptional regulator CysL
steT_1,9,0.001046146693014065,Serine/threonine exchanger SteT
adhB,9,0.001046146693014065,Alcohol dehydrogenase 2
prs2_2,9,0.001046146693014065,Putative ribose-phosphate pyrophosphokinase 2
atzA,9,0.001046146693014065,Atrazine chlorohydrolase
dagK_1,9,0.001046146693014065,Diacylglycerol kinase
helD_1,9,0.001046146693014065,DNA helicase IV
ramC,9,0.001046146693014065,putative SapB synthase
nanK,9,0.001046146693014065,N-acetylmannosamine kinase
helD_2,9,0.001046146693014065,DNA helicase IV
speE,9,0.001046146693014065,Polyamine aminopropyltransferase
prs2_1,9,0.001046146693014065,Putative ribose-phosphate pyrophosphokinase 2
tetO,9,0.001046146693014065,Tetracycline resistance protein TetO
dagK_2,9,0.001046146693014065,Diacylglycerol kinase
kdpB_2,9,0.001046146693014065,Potassium-transporting ATPase ATP-binding subunit
kdpB_1,9,0.001046146693014065,Potassium-transporting ATPase ATP-binding subunit
murJ_4,9,0.001046146693014065,Lipid II flippase MurJ
guaA_2,9,0.001046146693014065,GMP synthase [glutamine-hydrolyzing]
guaA_1,9,0.001046146693014065,GMP synthase [glutamine-hydrolyzing]
dhaT,9,0.001046146693014065,"1,3-propanediol dehydrogenase"
sdhA_3,9,0.001046146693014065,"L-serine dehydratase, alpha chain"
bglB,9,0.001046146693014065,Thermostable beta-glucosidase B
lagD_5,9,0.001046146693014065,Lactococcin-G-processing and transport ATP-binding protein LagD
glpF_1,9,0.001046146693014065,Glycerol uptake facilitator protein
glpF_2,9,0.001046146693014065,Glycerol uptake facilitator protein
iolE_1,9,0.001046146693014065,Inosose dehydratase
dppD,9,0.001046146693014065,Dipeptide transport ATP-binding protein DppD
trxB_2,9,0.001046146693014065,Thioredoxin reductase
pgi_1,9,0.001046146693014065,Glucose-6-phosphate isomerase
pgi_2,9,0.001046146693014065,Glucose-6-phosphate isomerase
livH,9,0.001046146693014065,High-affinity branched-chain amino acid transport system permease protein LivH
steT_2,9,0.001046146693014065,Serine/threonine exchanger SteT
sigE,9,0.001046146693014065,ECF RNA polymerase sigma factor SigE
iolS,9,0.001046146693014065,Aldo-keto reductase IolS
strA_3,9,0.001046146693014065,Sortase A
menA_3,9,0.001046146693014065,"1,4-dihydroxy-2-naphthoate octaprenyltransferase"
dltA_3,9,0.001046146693014065,D-alanine--D-alanyl carrier protein ligase
ydjF,9,0.001046146693014065,putative HTH-type transcriptional regulator YdjF
creC,9,0.001046146693014065,Sensor protein CreC
galE_3,9,0.001046146693014065,UDP-glucose 4-epimerase
yhdJ_1,9,0.001046146693014065,DNA adenine methyltransferase YhdJ
rutB_3,9,0.001046146693014065,Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
trxB_1,9,0.001046146693014065,Thioredoxin reductase
yhdJ_2,9,0.001046146693014065,DNA adenine methyltransferase YhdJ
mdlB,9,0.001046146693014065,Multidrug resistance-like ATP-binding protein MdlB
fabG_3,9,0.001046146693014065,3-oxoacyl-[acyl-carrier-protein] reductase FabG
oatA_2,9,0.001046146693014065,O-acetyltransferase OatA
oatA_1,9,0.001046146693014065,O-acetyltransferase OatA
glgB,9,0.001046146693014065,"1,4-alpha-glucan branching enzyme GlgB"
ridA,9,0.001046146693014065,2-iminobutanoate/2-iminopropanoate deaminase
rpoN2,9,0.001046146693014065,RNA polymerase sigma-54 factor 2
iolE_2,9,0.001046146693014065,Inosose dehydratase
cysK_1,8,0.0009299081715680576,Cysteine synthase
tagB_2,8,0.0009299081715680576,Teichoic acid glycerol-phosphate primase
bglG,8,0.0009299081715680576,Cryptic beta-glucoside bgl operon antiterminator
lacG_1,8,0.0009299081715680576,6-phospho-beta-galactosidase
tagB_1,8,0.0009299081715680576,Teichoic acid glycerol-phosphate primase
pikAV,8,0.0009299081715680576,Thioesterase PikA5
fimA_1,8,0.0009299081715680576,Manganese ABC transporter substrate-binding lipoprotein
fimA_2,8,0.0009299081715680576,Manganese ABC transporter substrate-binding lipoprotein
rbsR,8,0.0009299081715680576,Ribose operon repressor
rsxB,8,0.0009299081715680576,Ion-translocating oxidoreductase complex subunit B
manP_5,8,0.0009299081715680576,PTS system mannose-specific EIIBCA component
dut_2,8,0.0009299081715680576,Deoxyuridine 5'-triphosphate nucleotidohydrolase
cdh,8,0.0009299081715680576,CDP-diacylglycerol pyrophosphatase
eriC_2,8,0.0009299081715680576,Chloride/fluoride channel protein
dut_1,8,0.0009299081715680576,Deoxyuridine 5'-triphosphate nucleotidohydrolase
icaB,8,0.0009299081715680576,"Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase"
glgC,8,0.0009299081715680576,Glucose-1-phosphate adenylyltransferase
glgA,8,0.0009299081715680576,Glycogen synthase
trpS_2,8,0.0009299081715680576,Tryptophan--tRNA ligase
trpS_1,8,0.0009299081715680576,Tryptophan--tRNA ligase
aes_3,8,0.0009299081715680576,Acetyl esterase
fbp_2,8,0.0009299081715680576,"Fructose-1,6-bisphosphatase class 3"
panT,8,0.0009299081715680576,Pantothenic acid transporter PanT
malL_4,8,0.0009299081715680576,"Oligo-1,6-glucosidase"
maa_2,8,0.0009299081715680576,Maltose O-acetyltransferase
maa_1,8,0.0009299081715680576,Maltose O-acetyltransferase
livF,8,0.0009299081715680576,High-affinity branched-chain amino acid transport ATP-binding protein LivF
cbiM,8,0.0009299081715680576,Cobalt transport protein CbiM
dinG_4,8,0.0009299081715680576,3'-5' exonuclease DinG
braC,8,0.0009299081715680576,"Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein"
lacG_2,8,0.0009299081715680576,Lactose transport system permease protein LacG
cysK_2,8,0.0009299081715680576,Cysteine synthase
penPC,8,0.0009299081715680576,Beta-lactamase 1
ndhS,8,0.0009299081715680576,Nicotinate dehydrogenase small FeS subunit
nfdA,8,0.0009299081715680576,N-substituted formamide deformylase
eis_3,8,0.0009299081715680576,N-acetyltransferase Eis
ybeZ,8,0.0009299081715680576,PhoH-like protein
tipA,8,0.0009299081715680576,HTH-type transcriptional activator TipA
eriC_1,8,0.0009299081715680576,Chloride/fluoride channel protein
fbp_1,8,0.0009299081715680576,"Fructose-1,6-bisphosphatase class 3"
rhaS_5,8,0.0009299081715680576,HTH-type transcriptional activator RhaS
gamA,8,0.0009299081715680576,putative glucosamine-6-phosphate deaminase 2
allD_1,8,0.0009299081715680576,Ureidoglycolate dehydrogenase (NAD(+))
allD_2,8,0.0009299081715680576,Ureidoglycolate dehydrogenase (NAD(+))
glpO_2,8,0.0009299081715680576,Alpha-glycerophosphate oxidase
scmP_3,8,0.0009299081715680576,N-acetylcysteine deacetylase
glpO_1,8,0.0009299081715680576,Alpha-glycerophosphate oxidase
repB_3,8,0.0009299081715680576,Replication protein RepB
tadA,8,0.0009299081715680576,tRNA-specific adenosine deaminase
betI,8,0.0009299081715680576,HTH-type transcriptional regulator BetI
sipS,8,0.0009299081715680576,Signal peptidase I S
cobS,8,0.0009299081715680576,Adenosylcobinamide-GDP ribazoletransferase
rpsQ_2,8,0.0009299081715680576,30S ribosomal protein S17
clpA,8,0.0009299081715680576,ATP-dependent Clp protease ATP-binding subunit ClpA
pepA_1,8,0.0009299081715680576,Glutamyl aminopeptidase
pepA_2,8,0.0009299081715680576,Glutamyl aminopeptidase
ugl_4,8,0.0009299081715680576,Unsaturated chondroitin disaccharide hydrolase
esaA,8,0.0009299081715680576,Type VII secretion system accessory factor EsaA
pduL_1,8,0.0009299081715680576,Phosphate propanoyltransferase
cobU,8,0.0009299081715680576,Bifunctional adenosylcobalamin biosynthesis protein CobU
pduL_2,8,0.0009299081715680576,Phosphate propanoyltransferase
