gene,gene_type,n_sequences,alignment_length,variable_sites,variation_rate_percent,codon_variable_sites,codon_syn_sites,codon_nonsyn_sites,syn_fraction,nonsyn_fraction,pN_pS_site,npN_pS,nonsyn_syn_ratio,normalized_selection,selection_category
citN,core,8562,1478,293,19.824086603518268,237,143,94,0.6033755274261603,0.39662447257383965,0.6573426573426573,0.2629370629370629,0.6573426573426573,0.2629370629370629,Strong purifying
malT,core,8576,1070,200,18.69158878504673,144,22,122,0.1527777777777778,0.8472222222222222,5.545454545454546,2.2181818181818183,5.545454545454546,2.2181818181818183,Relaxed/positive
thiI,core,8602,1228,235,19.136807817589577,184,89,95,0.483695652173913,0.5163043478260869,1.0674157303370786,0.42696629213483145,1.0674157303370786,0.42696629213483145,Moderate purifying
tpiA,core,8599,756,106,14.02116402116402,87,40,47,0.45977011494252873,0.5402298850574713,1.175,0.47000000000000003,1.175,0.47000000000000003,Moderate purifying
cynR_3,core,8332,1341,997,74.34750186428039,356,17,339,0.047752808988764044,0.952247191011236,19.941176470588236,7.976470588235294,19.941176470588236,7.976470588235294,Relaxed/positive
uvrA_1,core,8593,3010,2206,73.28903654485049,845,44,801,0.05207100591715976,0.9479289940828403,18.204545454545453,7.281818181818181,18.204545454545453,7.281818181818181,Relaxed/positive
bglH_2,core,8600,1684,1329,78.91923990498813,514,13,501,0.02529182879377432,0.9747081712062257,38.53846153846154,15.415384615384616,38.53846153846154,15.415384615384616,Relaxed/positive
glpK,core,8584,1517,332,21.88529993408042,241,82,159,0.34024896265560167,0.6597510373443983,1.9390243902439024,0.775609756097561,1.9390243902439024,0.775609756097561,Near neutral
zosA_2,core,8458,2186,1647,75.34309240622142,651,28,623,0.043010752688172046,0.956989247311828,22.25,8.9,22.25,8.9,Relaxed/positive
ftsA,core,8590,1323,182,13.756613756613756,161,82,79,0.5093167701863354,0.4906832298136646,0.9634146341463414,0.3853658536585366,0.9634146341463414,0.3853658536585366,Moderate purifying
yodB,core,8597,345,35,10.144927536231885,30,20,10,0.6666666666666666,0.3333333333333333,0.5,0.2,0.5,0.2,Strong purifying
mapP,core,8600,825,189,22.90909090909091,143,55,88,0.38461538461538464,0.6153846153846154,1.6,0.64,1.6,0.64,Moderate purifying
bglF_4,core,8566,2412,2013,83.45771144278606,702,9,693,0.01282051282051282,0.9871794871794872,77.0,30.8,77.0,30.8,Relaxed/positive
pbuG,core,8563,1353,234,17.29490022172949,192,111,81,0.578125,0.421875,0.7297297297297297,0.2918918918918919,0.7297297297297297,0.2918918918918919,Strong purifying
dinB_2,core,8596,1899,1387,73.03844128488677,492,8,484,0.016260162601626018,0.983739837398374,60.5,24.2,60.5,24.2,Relaxed/positive
dusB,core,8597,1056,220,20.833333333333336,169,72,97,0.4260355029585799,0.5739644970414202,1.3472222222222223,0.538888888888889,1.3472222222222223,0.538888888888889,Moderate purifying
grpE,core,8602,609,93,15.270935960591133,74,30,44,0.40540540540540543,0.5945945945945946,1.4666666666666666,0.5866666666666667,1.4666666666666666,0.5866666666666667,Moderate purifying
sufS_1,core,8536,3034,771,25.411997363216877,359,30,329,0.08356545961002786,0.9164345403899722,10.966666666666667,4.386666666666667,10.966666666666667,4.386666666666667,Relaxed/positive
hemW,core,8598,1219,258,21.164889253486464,194,80,114,0.41237113402061853,0.5876288659793815,1.425,0.5700000000000001,1.425,0.5700000000000001,Moderate purifying
psiE,core,8602,489,53,10.838445807770961,46,25,21,0.5434782608695652,0.45652173913043476,0.84,0.33599999999999997,0.84,0.33599999999999997,Moderate purifying
ygfK,core,8535,3029,706,23.30802244965335,504,136,368,0.2698412698412698,0.7301587301587301,2.7058823529411766,1.0823529411764707,2.7058823529411766,1.0823529411764707,Near neutral
mtlD,core,8600,1158,200,17.271157167530223,152,68,84,0.4473684210526316,0.5526315789473685,1.2352941176470589,0.49411764705882355,1.2352941176470589,0.49411764705882355,Moderate purifying
glnP,core,8598,747,112,14.99330655957162,90,46,44,0.5111111111111111,0.4888888888888889,0.9565217391304348,0.3826086956521739,0.9565217391304348,0.3826086956521739,Moderate purifying
xseA,core,8601,1347,270,20.044543429844097,220,103,117,0.4681818181818182,0.5318181818181819,1.1359223300970873,0.45436893203883494,1.1359223300970873,0.45436893203883494,Moderate purifying
arlR,core,8216,702,76,10.826210826210826,70,36,34,0.5142857142857142,0.4857142857142857,0.9444444444444444,0.37777777777777777,0.9444444444444444,0.37777777777777777,Moderate purifying
btuF,core,8541,1071,201,18.76750700280112,153,62,91,0.40522875816993464,0.5947712418300654,1.467741935483871,0.5870967741935484,1.467741935483871,0.5870967741935484,Moderate purifying
yjdJ,core,8599,282,50,17.73049645390071,39,16,23,0.41025641025641024,0.5897435897435898,1.4375,0.575,1.4375,0.575,Moderate purifying
iphP,core,8518,772,196,25.38860103626943,137,24,113,0.17518248175182483,0.8248175182481752,4.708333333333333,1.8833333333333333,4.708333333333333,1.8833333333333333,Relaxed/positive
mdtL,core,8504,1216,305,25.082236842105267,207,64,143,0.30917874396135264,0.6908212560386473,2.234375,0.89375,2.234375,0.89375,Near neutral
rpmB,core,8601,189,18,9.523809523809524,16,6,10,0.375,0.625,1.6666666666666667,0.6666666666666667,1.6666666666666667,0.6666666666666667,Moderate purifying
ispE,core,8600,858,120,13.986013986013987,102,67,35,0.6568627450980392,0.3431372549019608,0.5223880597014925,0.208955223880597,0.5223880597014925,0.208955223880597,Strong purifying
uvrC_2,core,8601,1835,665,36.23978201634878,369,70,299,0.1897018970189702,0.8102981029810298,4.271428571428571,1.7085714285714286,4.271428571428571,1.7085714285714286,Relaxed/positive
eutC,core,8599,912,204,22.36842105263158,153,54,99,0.35294117647058826,0.6470588235294118,1.8333333333333333,0.7333333333333333,1.8333333333333333,0.7333333333333333,Near neutral
oppB,core,8581,942,110,11.67728237791932,99,69,30,0.696969696969697,0.30303030303030304,0.43478260869565216,0.17391304347826086,0.43478260869565216,0.17391304347826086,Strong purifying
gph_3,core,8470,1846,872,47.23726977248104,315,9,306,0.02857142857142857,0.9714285714285714,34.0,13.6,34.0,13.6,Relaxed/positive
fabH,core,8600,966,214,22.15320910973085,164,79,85,0.4817073170731707,0.5182926829268293,1.0759493670886076,0.430379746835443,1.0759493670886076,0.430379746835443,Moderate purifying
rimI,core,8482,543,118,21.731123388581953,93,44,49,0.4731182795698925,0.5268817204301075,1.1136363636363635,0.44545454545454544,1.1136363636363635,0.44545454545454544,Moderate purifying
pheT,core,8597,2427,498,20.519159456118665,394,167,227,0.42385786802030456,0.5761421319796954,1.3592814371257484,0.5437125748502993,1.3592814371257484,0.5437125748502993,Moderate purifying
tmcAL,core,8603,1182,234,19.796954314720814,187,74,113,0.39572192513368987,0.6042780748663101,1.527027027027027,0.6108108108108108,1.527027027027027,0.6108108108108108,Moderate purifying
sdhA_2,core,8585,903,443,49.05869324473976,240,40,200,0.16666666666666666,0.8333333333333334,5.0,2.0,5.0,2.0,Relaxed/positive
folP,core,8497,849,237,27.915194346289752,152,49,103,0.3223684210526316,0.6776315789473685,2.1020408163265305,0.8408163265306122,2.1020408163265305,0.8408163265306122,Near neutral
menA_1,core,8576,961,555,57.75234131113424,282,14,268,0.04964539007092199,0.950354609929078,19.142857142857142,7.657142857142857,19.142857142857142,7.657142857142857,Relaxed/positive
sugB,core,8575,924,127,13.744588744588745,110,65,45,0.5909090909090909,0.4090909090909091,0.6923076923076923,0.27692307692307694,0.6923076923076923,0.27692307692307694,Strong purifying
dgaR_4,core,8455,3475,2721,78.3021582733813,1035,42,993,0.04057971014492753,0.9594202898550724,23.642857142857142,9.457142857142857,23.642857142857142,9.457142857142857,Relaxed/positive
fmnP,core,8504,737,125,16.960651289009498,101,50,51,0.49504950495049505,0.504950495049505,1.02,0.40800000000000003,1.02,0.40800000000000003,Moderate purifying
hepT,core,8594,987,196,19.858156028368796,149,72,77,0.48322147651006714,0.5167785234899329,1.0694444444444444,0.42777777777777776,1.0694444444444444,0.42777777777777776,Moderate purifying
rnpA,core,8601,405,52,12.839506172839506,46,19,27,0.41304347826086957,0.5869565217391305,1.4210526315789473,0.5684210526315789,1.4210526315789473,0.5684210526315789,Moderate purifying
rplC,core,8599,630,52,8.253968253968253,49,28,21,0.5714285714285714,0.42857142857142855,0.75,0.3,0.75,0.3,Moderate purifying
thrC,core,8596,1078,216,20.037105751391465,166,71,95,0.42771084337349397,0.572289156626506,1.3380281690140845,0.5352112676056338,1.3380281690140845,0.5352112676056338,Moderate purifying
gcdC,core,8205,465,85,18.27956989247312,61,24,37,0.39344262295081966,0.6065573770491803,1.5416666666666667,0.6166666666666667,1.5416666666666667,0.6166666666666667,Moderate purifying
eis_1,core,8602,1329,687,51.69300225733634,344,44,300,0.12790697674418605,0.872093023255814,6.818181818181818,2.7272727272727275,6.818181818181818,2.7272727272727275,Relaxed/positive
zur,core,8602,435,76,17.47126436781609,61,36,25,0.5901639344262295,0.4098360655737705,0.6944444444444444,0.2777777777777778,0.6944444444444444,0.2777777777777778,Strong purifying
cimH,core,8583,1367,318,23.2626188734455,217,32,185,0.14746543778801843,0.8525345622119815,5.78125,2.3125,5.78125,2.3125,Relaxed/positive
mntR,core,8592,669,103,15.396113602391628,82,39,43,0.47560975609756095,0.524390243902439,1.1025641025641026,0.44102564102564107,1.1025641025641026,0.44102564102564107,Moderate purifying
fetB,core,8423,771,139,18.028534370946822,117,61,56,0.5213675213675214,0.47863247863247865,0.9180327868852459,0.36721311475409835,0.9180327868852459,0.36721311475409835,Moderate purifying
glcK,core,8595,988,170,17.20647773279352,142,93,49,0.6549295774647887,0.34507042253521125,0.5268817204301075,0.210752688172043,0.5268817204301075,0.210752688172043,Strong purifying
guaD,core,8598,1406,306,21.763869132290186,208,33,175,0.15865384615384615,0.8413461538461539,5.303030303030303,2.121212121212121,5.303030303030303,2.121212121212121,Relaxed/positive
alaS,core,8603,2643,479,18.12334468407113,390,200,190,0.5128205128205128,0.48717948717948717,0.95,0.38,0.95,0.38,Moderate purifying
yhhX,core,8573,1069,290,27.128157156220766,205,66,139,0.32195121951219513,0.6780487804878049,2.106060606060606,0.8424242424242424,2.106060606060606,0.8424242424242424,Near neutral
rpsL,core,8603,414,35,8.454106280193237,31,24,7,0.7741935483870968,0.22580645161290322,0.2916666666666667,0.11666666666666667,0.2916666666666667,0.11666666666666667,Strong purifying
degA_1,core,8584,1247,934,74.89975942261428,360,10,350,0.027777777777777776,0.9722222222222222,35.0,14.0,35.0,14.0,Relaxed/positive
npr_2,core,8591,1511,1126,74.52018530774322,448,22,426,0.049107142857142856,0.9508928571428571,19.363636363636363,7.745454545454545,19.363636363636363,7.745454545454545,Relaxed/positive
cycB,core,8598,1292,238,18.421052631578945,190,74,116,0.3894736842105263,0.6105263157894737,1.5675675675675675,0.6270270270270271,1.5675675675675675,0.6270270270270271,Moderate purifying
pyrDB,core,8587,939,230,24.494142705005327,171,66,105,0.38596491228070173,0.6140350877192983,1.5909090909090908,0.6363636363636364,1.5909090909090908,0.6363636363636364,Moderate purifying
modA,core,8584,883,227,25.70781426953567,150,24,126,0.16,0.84,5.25,2.1,5.25,2.1,Relaxed/positive
sdhB,core,8592,670,130,19.402985074626866,99,30,69,0.30303030303030304,0.696969696969697,2.3,0.9199999999999999,2.3,0.9199999999999999,Near neutral
dnaN,core,8578,1131,132,11.671087533156498,116,69,47,0.5948275862068966,0.4051724137931034,0.6811594202898551,0.27246376811594203,0.6811594202898551,0.27246376811594203,Strong purifying
clpB,core,8592,2624,454,17.301829268292682,352,184,168,0.5227272727272727,0.4772727272727273,0.9130434782608695,0.3652173913043478,0.9130434782608695,0.3652173913043478,Moderate purifying
mglA,core,8599,1578,211,13.371356147021546,183,107,76,0.5846994535519126,0.41530054644808745,0.7102803738317757,0.28411214953271025,0.7102803738317757,0.28411214953271025,Strong purifying
dpaL,core,8593,1218,286,23.48111658456486,203,64,139,0.31527093596059114,0.6847290640394089,2.171875,0.86875,2.171875,0.86875,Near neutral
pyrF,core,8598,715,186,26.013986013986013,139,37,102,0.26618705035971224,0.7338129496402878,2.7567567567567566,1.1027027027027025,2.7567567567567566,1.1027027027027025,Near neutral
malG,core,8598,864,149,17.24537037037037,121,70,51,0.5785123966942148,0.4214876033057851,0.7285714285714285,0.2914285714285714,0.7285714285714285,0.2914285714285714,Strong purifying
btuD_3,core,8603,5545,3616,65.21190261496844,1260,29,1231,0.023015873015873017,0.976984126984127,42.44827586206897,16.97931034482759,42.44827586206897,16.97931034482759,Relaxed/positive
ecfA2,core,8585,883,140,15.855039637599095,118,59,59,0.5,0.5,1.0,0.4,1.0,0.4,Moderate purifying
tagU_1,core,8603,2002,1334,66.63336663336663,543,40,503,0.07366482504604052,0.9263351749539595,12.575,5.029999999999999,12.575,5.029999999999999,Relaxed/positive
cvfB,core,8601,902,199,22.06208425720621,140,39,101,0.2785714285714286,0.7214285714285714,2.58974358974359,1.035897435897436,2.58974358974359,1.035897435897436,Near neutral
ypwA,core,8575,1497,318,21.24248496993988,242,98,144,0.4049586776859504,0.5950413223140496,1.469387755102041,0.5877551020408164,1.469387755102041,0.5877551020408164,Moderate purifying
recG,core,8601,2043,419,20.509055310817427,339,168,171,0.49557522123893805,0.504424778761062,1.0178571428571428,0.40714285714285714,1.0178571428571428,0.40714285714285714,Moderate purifying
rplS,core,8596,354,43,12.146892655367232,38,24,14,0.631578947368421,0.3684210526315789,0.5833333333333334,0.23333333333333334,0.5833333333333334,0.23333333333333334,Strong purifying
thrS,core,8602,1983,331,16.69188098840141,281,149,132,0.5302491103202847,0.4697508896797153,0.8859060402684564,0.35436241610738256,0.8859060402684564,0.35436241610738256,Moderate purifying
cydA,core,8601,1419,204,14.376321353065538,174,105,69,0.603448275862069,0.39655172413793105,0.6571428571428571,0.26285714285714284,0.6571428571428571,0.26285714285714284,Strong purifying
phoR,core,8488,1780,339,19.04494382022472,262,110,152,0.4198473282442748,0.5801526717557252,1.3818181818181818,0.5527272727272727,1.3818181818181818,0.5527272727272727,Moderate purifying
opuCB,core,8589,639,93,14.553990610328638,81,46,35,0.5679012345679012,0.43209876543209874,0.7608695652173914,0.30434782608695654,0.7608695652173914,0.30434782608695654,Moderate purifying
rlmN,core,8541,1093,213,19.48764867337603,165,62,103,0.37575757575757573,0.6242424242424243,1.6612903225806452,0.6645161290322581,1.6612903225806452,0.6645161290322581,Moderate purifying
glcR_2,core,8286,921,729,79.15309446254072,271,10,261,0.03690036900369004,0.9630996309963099,26.1,10.440000000000001,26.1,10.440000000000001,Relaxed/positive
rpmJ,core,8599,117,3,2.564102564102564,3,1,2,0.3333333333333333,0.6666666666666666,2.0,0.8,2.0,0.8,Near neutral
leuS,core,8599,2517,389,15.454906634882798,314,166,148,0.5286624203821656,0.4713375796178344,0.891566265060241,0.3566265060240964,0.891566265060241,0.3566265060240964,Moderate purifying
murE,core,8600,1536,283,18.424479166666664,226,113,113,0.5,0.5,1.0,0.4,1.0,0.4,Moderate purifying
mhqA_3,core,8603,1106,859,77.66726943942133,343,16,327,0.04664723032069971,0.9533527696793003,20.4375,8.175,20.4375,8.175,Relaxed/positive
gnd,core,8601,1422,213,14.978902953586498,180,87,93,0.48333333333333334,0.5166666666666667,1.0689655172413792,0.4275862068965517,1.0689655172413792,0.4275862068965517,Moderate purifying
rsmG,core,8602,904,129,14.269911504424778,87,11,76,0.12643678160919541,0.8735632183908046,6.909090909090909,2.7636363636363637,6.909090909090909,2.7636363636363637,Relaxed/positive
rpsD,core,8602,612,62,10.130718954248366,55,36,19,0.6545454545454545,0.34545454545454546,0.5277777777777778,0.2111111111111111,0.5277777777777778,0.2111111111111111,Strong purifying
dppE_1,core,8603,1936,1649,85.17561983471074,572,7,565,0.012237762237762238,0.9877622377622378,80.71428571428571,32.285714285714285,80.71428571428571,32.285714285714285,Relaxed/positive
bfmBAA,core,8506,999,221,22.12212212212212,167,57,110,0.3413173652694611,0.6586826347305389,1.9298245614035088,0.7719298245614035,1.9298245614035088,0.7719298245614035,Near neutral
ssrA,core,8600,393,200,50.89058524173028,92,4,88,0.043478260869565216,0.9565217391304348,22.0,8.8,22.0,8.8,Relaxed/positive
yclQ,core,8592,1039,228,21.944177093359,177,64,113,0.3615819209039548,0.6384180790960452,1.765625,0.70625,1.765625,0.70625,Near neutral
ftsL,core,8603,408,67,16.42156862745098,56,27,29,0.48214285714285715,0.5178571428571429,1.0740740740740742,0.4296296296296297,1.0740740740740742,0.4296296296296297,Moderate purifying
gntP,core,8593,1296,271,20.910493827160494,208,95,113,0.4567307692307692,0.5432692307692307,1.1894736842105262,0.4757894736842105,1.1894736842105262,0.4757894736842105,Moderate purifying
thiT,core,8601,620,118,19.032258064516128,94,46,48,0.48936170212765956,0.5106382978723404,1.0434782608695652,0.41739130434782606,1.0434782608695652,0.41739130434782606,Moderate purifying
femA,core,8520,1292,242,18.730650154798763,173,35,138,0.2023121387283237,0.7976878612716763,3.942857142857143,1.5771428571428572,3.942857142857143,1.5771428571428572,Relaxed/positive
yheS,core,8549,1959,386,19.70393057682491,301,127,174,0.4219269102990033,0.5780730897009967,1.3700787401574803,0.5480314960629922,1.3700787401574803,0.5480314960629922,Moderate purifying
dhaM-2,core,8598,399,81,20.30075187969925,63,16,47,0.25396825396825395,0.746031746031746,2.9375,1.175,2.9375,1.175,Near neutral
rny,core,8601,1557,150,9.633911368015415,135,77,58,0.5703703703703704,0.42962962962962964,0.7532467532467533,0.3012987012987013,0.7532467532467533,0.3012987012987013,Moderate purifying
dhaL,core,8550,618,134,21.68284789644013,101,38,63,0.37623762376237624,0.6237623762376238,1.6578947368421053,0.6631578947368422,1.6578947368421053,0.6631578947368422,Moderate purifying
purB,core,8602,1296,215,16.589506172839506,182,104,78,0.5714285714285714,0.42857142857142855,0.75,0.3,0.75,0.3,Moderate purifying
mraY,core,8603,966,163,16.873706004140786,135,71,64,0.5259259259259259,0.4740740740740741,0.9014084507042254,0.36056338028169016,0.9014084507042254,0.36056338028169016,Moderate purifying
perR,core,8601,444,85,19.144144144144143,69,25,44,0.36231884057971014,0.6376811594202898,1.76,0.704,1.76,0.704,Near neutral
aes,core,8494,1080,287,26.574074074074073,195,21,174,0.1076923076923077,0.8923076923076924,8.285714285714286,3.3142857142857145,8.285714285714286,3.3142857142857145,Relaxed/positive
zitB,core,8526,937,153,16.328708644610458,123,60,63,0.4878048780487805,0.5121951219512195,1.05,0.42000000000000004,1.05,0.42000000000000004,Moderate purifying
ybeY,core,8603,480,79,16.458333333333332,67,30,37,0.44776119402985076,0.5522388059701493,1.2333333333333334,0.49333333333333335,1.2333333333333334,0.49333333333333335,Moderate purifying
slyA,core,8452,564,88,15.602836879432624,70,30,40,0.42857142857142855,0.5714285714285714,1.3333333333333333,0.5333333333333333,1.3333333333333333,0.5333333333333333,Moderate purifying
hmpT,core,8601,513,117,22.807017543859647,94,31,63,0.32978723404255317,0.6702127659574468,2.032258064516129,0.8129032258064516,2.032258064516129,0.8129032258064516,Near neutral
ntpG,core,8603,312,54,17.307692307692307,45,16,29,0.35555555555555557,0.6444444444444445,1.8125,0.725,1.8125,0.725,Near neutral
rplK,core,8602,423,38,8.983451536643026,33,15,18,0.45454545454545453,0.5454545454545454,1.2,0.48,1.2,0.48,Moderate purifying
focA,core,8581,793,167,21.059268600252206,129,20,109,0.15503875968992248,0.8449612403100775,5.45,2.18,5.45,2.18,Relaxed/positive
sigV,core,8585,588,142,24.149659863945576,95,26,69,0.2736842105263158,0.7263157894736842,2.6538461538461537,1.0615384615384615,2.6538461538461537,1.0615384615384615,Near neutral
menH_2,core,8603,1195,795,66.52719665271967,319,26,293,0.08150470219435736,0.9184952978056427,11.26923076923077,4.507692307692308,11.26923076923077,4.507692307692308,Relaxed/positive
nagR_2,core,8602,929,709,76.31862217438106,250,2,248,0.008,0.992,124.0,49.6,124.0,49.6,Relaxed/positive
galT_2,core,8599,1530,756,49.411764705882355,381,71,310,0.18635170603674542,0.8136482939632546,4.366197183098592,1.7464788732394367,4.366197183098592,1.7464788732394367,Relaxed/positive
pphA,core,8564,777,203,26.126126126126124,137,36,101,0.26277372262773724,0.7372262773722628,2.8055555555555554,1.1222222222222222,2.8055555555555554,1.1222222222222222,Near neutral
apbE_2,core,8545,1075,641,59.627906976744185,319,13,306,0.04075235109717868,0.9592476489028213,23.53846153846154,9.415384615384616,23.53846153846154,9.415384615384616,Relaxed/positive
ulaG,core,8284,1092,209,19.13919413919414,162,57,105,0.35185185185185186,0.6481481481481481,1.8421052631578947,0.7368421052631579,1.8421052631578947,0.7368421052631579,Near neutral
pepT_1,core,8603,1258,602,47.85373608903021,346,97,249,0.28034682080924855,0.7196531791907514,2.5670103092783507,1.0268041237113403,2.5670103092783507,1.0268041237113403,Near neutral
gap_2,core,8357,1015,430,42.364532019704434,251,49,202,0.1952191235059761,0.8047808764940239,4.122448979591836,1.6489795918367345,4.122448979591836,1.6489795918367345,Relaxed/positive
mnmA,core,8596,1164,190,16.323024054982817,155,69,86,0.44516129032258067,0.5548387096774193,1.2463768115942029,0.49855072463768113,1.2463768115942029,0.49855072463768113,Moderate purifying
ccpA_3,core,8418,1456,1036,71.15384615384616,381,21,360,0.05511811023622047,0.9448818897637795,17.142857142857142,6.857142857142857,17.142857142857142,6.857142857142857,Relaxed/positive
yacL,core,8603,1146,123,10.732984293193718,113,75,38,0.6637168141592921,0.336283185840708,0.5066666666666667,0.2026666666666667,0.5066666666666667,0.2026666666666667,Strong purifying
comGC,core,8537,276,59,21.3768115942029,43,15,28,0.3488372093023256,0.6511627906976745,1.8666666666666667,0.7466666666666667,1.8666666666666667,0.7466666666666667,Near neutral
ybiT_2,core,8600,1943,1111,57.17961914565105,483,24,459,0.049689440993788817,0.9503105590062112,19.125,7.65,19.125,7.65,Relaxed/positive
ylaC,core,8305,567,90,15.873015873015872,66,26,40,0.3939393939393939,0.6060606060606061,1.5384615384615385,0.6153846153846154,1.5384615384615385,0.6153846153846154,Moderate purifying
prfA,core,8583,1074,150,13.966480446927374,133,93,40,0.6992481203007519,0.3007518796992481,0.43010752688172044,0.17204301075268819,0.43010752688172044,0.17204301075268819,Strong purifying
rnhA,core,8586,439,82,18.678815489749432,65,32,33,0.49230769230769234,0.5076923076923077,1.03125,0.4125,1.03125,0.4125,Moderate purifying
rho,core,8587,1293,258,19.953596287703014,208,98,110,0.47115384615384615,0.5288461538461539,1.1224489795918366,0.44897959183673464,1.1224489795918366,0.44897959183673464,Moderate purifying
rpsT,core,8603,261,31,11.877394636015326,26,11,15,0.4230769230769231,0.5769230769230769,1.3636363636363635,0.5454545454545454,1.3636363636363635,0.5454545454545454,Moderate purifying
coaBC_2,core,8603,818,350,42.78728606356968,181,18,163,0.09944751381215469,0.9005524861878453,9.055555555555555,3.6222222222222222,9.055555555555555,3.6222222222222222,Relaxed/positive
whiA,core,8602,976,129,13.217213114754097,117,63,54,0.5384615384615384,0.46153846153846156,0.8571428571428571,0.34285714285714286,0.8571428571428571,0.34285714285714286,Moderate purifying
nagB_2,core,8434,808,544,67.32673267326733,223,11,212,0.04932735426008968,0.9506726457399103,19.272727272727273,7.709090909090909,19.272727272727273,7.709090909090909,Relaxed/positive
mutS,core,8592,3220,627,19.472049689440993,406,49,357,0.1206896551724138,0.8793103448275862,7.285714285714286,2.914285714285714,7.285714285714286,2.914285714285714,Relaxed/positive
mtgA,core,8542,2658,582,21.896162528216703,433,204,229,0.47113163972286376,0.5288683602771362,1.1225490196078431,0.44901960784313727,1.1225490196078431,0.44901960784313727,Moderate purifying
yidC,core,8597,934,118,12.633832976445397,103,48,55,0.46601941747572817,0.5339805825242718,1.1458333333333333,0.4583333333333333,1.1458333333333333,0.4583333333333333,Moderate purifying
yghA,core,8585,894,203,22.706935123042506,146,56,90,0.3835616438356164,0.6164383561643836,1.6071428571428572,0.6428571428571429,1.6071428571428572,0.6428571428571429,Moderate purifying
cdaA,core,8602,885,133,15.028248587570623,106,47,59,0.44339622641509435,0.5566037735849056,1.2553191489361701,0.502127659574468,1.2553191489361701,0.502127659574468,Moderate purifying
trpS,core,8595,1135,215,18.94273127753304,163,59,104,0.3619631901840491,0.6380368098159509,1.7627118644067796,0.7050847457627119,1.7627118644067796,0.7050847457627119,Near neutral
glpF,core,8590,726,134,18.457300275482094,106,43,63,0.4056603773584906,0.5943396226415094,1.4651162790697674,0.586046511627907,1.4651162790697674,0.586046511627907,Moderate purifying
pucA,core,8495,1009,245,24.2814667988107,181,51,130,0.281767955801105,0.7182320441988951,2.549019607843137,1.0196078431372548,2.549019607843137,1.0196078431372548,Near neutral
ldh_2,core,8449,1046,490,46.845124282982795,256,29,227,0.11328125,0.88671875,7.827586206896552,3.1310344827586207,7.827586206896552,3.1310344827586207,Relaxed/positive
purR,core,8532,924,91,9.848484848484848,79,48,31,0.6075949367088608,0.3924050632911392,0.6458333333333334,0.25833333333333336,0.6458333333333334,0.25833333333333336,Strong purifying
peb1A,core,8603,878,188,21.4123006833713,129,26,103,0.20155038759689922,0.7984496124031008,3.9615384615384617,1.5846153846153848,3.9615384615384617,1.5846153846153848,Relaxed/positive
metC,core,8478,1147,252,21.970357454228424,183,46,137,0.25136612021857924,0.7486338797814208,2.9782608695652173,1.191304347826087,2.9782608695652173,1.191304347826087,Near neutral
thiD,core,8598,831,193,23.225030084235858,144,68,76,0.4722222222222222,0.5277777777777778,1.1176470588235294,0.4470588235294118,1.1176470588235294,0.4470588235294118,Moderate purifying
atpD,core,8601,1407,166,11.798152096659559,150,111,39,0.74,0.26,0.35135135135135137,0.14054054054054055,0.35135135135135137,0.14054054054054055,Strong purifying
rpmG3,core,8602,153,20,13.071895424836603,18,7,11,0.3888888888888889,0.6111111111111112,1.5714285714285714,0.6285714285714286,1.5714285714285714,0.6285714285714286,Moderate purifying
fba,core,8602,870,120,13.793103448275861,110,73,37,0.6636363636363637,0.33636363636363636,0.5068493150684932,0.20273972602739726,0.5068493150684932,0.20273972602739726,Strong purifying
accB,core,8603,495,112,22.626262626262626,81,22,59,0.2716049382716049,0.7283950617283951,2.6818181818181817,1.0727272727272728,2.6818181818181817,1.0727272727272728,Near neutral
add,core,8581,1091,228,20.89825847846013,175,70,105,0.4,0.6,1.5,0.6,1.5,0.6,Moderate purifying
srrA_2,core,8525,833,617,74.06962785114045,247,9,238,0.03643724696356275,0.9635627530364372,26.444444444444443,10.577777777777778,26.444444444444443,10.577777777777778,Relaxed/positive
recO,core,8602,819,149,18.192918192918192,111,46,65,0.4144144144144144,0.5855855855855856,1.4130434782608696,0.5652173913043479,1.4130434782608696,0.5652173913043479,Moderate purifying
bglC_2,core,8586,1561,1179,75.5285073670724,463,11,452,0.023758099352051837,0.9762419006479481,41.09090909090909,16.436363636363637,41.09090909090909,16.436363636363637,Relaxed/positive
opuCA_2,core,8359,1209,515,42.597187758478086,299,85,214,0.2842809364548495,0.7157190635451505,2.5176470588235293,1.0070588235294118,2.5176470588235293,1.0070588235294118,Near neutral
phoB,core,8277,1432,360,25.139664804469277,261,83,178,0.31800766283524906,0.6819923371647509,2.144578313253012,0.8578313253012049,2.144578313253012,0.8578313253012049,Near neutral
manZ_4,core,8603,1322,998,75.49167927382754,344,3,341,0.00872093023255814,0.9912790697674418,113.66666666666667,45.46666666666667,113.66666666666667,45.46666666666667,Relaxed/positive
metQ_3,core,8600,929,675,72.65877287405813,276,17,259,0.06159420289855073,0.9384057971014492,15.235294117647058,6.094117647058823,15.235294117647058,6.094117647058823,Relaxed/positive
liaS,core,8479,1108,210,18.95306859205776,160,76,84,0.475,0.525,1.105263157894737,0.4421052631578948,1.105263157894737,0.4421052631578948,Moderate purifying
gpmA_1,core,8603,1006,751,74.6520874751491,281,20,261,0.0711743772241993,0.9288256227758007,13.05,5.220000000000001,13.05,5.220000000000001,Relaxed/positive
